product_id,image_path,colour,design,title,price,fabric,brand,seg_path,design_source
7948667846836,images/7948667846836.jpg,black,embroidered,RTW | KURTI,2334,IRISH,alkaram,images_seg/7948667846836.png,clip
7948667814068,images/7948667814068.jpg,black,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",5194,COTTON SILK,alkaram,images_seg/7948667814068.png,clip
7948667748532,images/7948667748532.jpg,red,embroidered,RTW | KURTI,3244,RAW SILK,alkaram,images_seg/7948667748532.png,clip
7948667715764,images/7948667715764.jpg,red,solid,RTW | KURTI,2919,RAW SILK,alkaram,images_seg/7948667715764.png,clip
7948667650228,images/7948667650228.jpg,red,embroidered,RTW | KURTI,2139,RAW SILK,alkaram,images_seg/7948667650228.png,clip
7948667617460,images/7948667617460.jpg,black,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",6104,DOBBY,alkaram,images_seg/7948667617460.png,clip
7948667486388,images/7948667486388.jpg,blue,embroidered,RTW | SHIRT & DUPATTA,3764,COTTON SILK,alkaram,images_seg/7948667486388.png,clip
7948667453620,images/7948667453620.jpg,beige,embroidered,RTW | KURTI,3244,CAMBRIC,alkaram,images_seg/7948667453620.png,clip
7948222431412,images/7948222431412.jpg,yellow,printed,"RTW | SHIRT, CULOTTE & DUPATTA",5844,COTTON SILK,alkaram,images_seg/7948222431412.png,clip
7948222365876,images/7948222365876.jpg,green,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",4999,COTTON SILK,alkaram,images_seg/7948222365876.png,clip
7948222300340,images/7948222300340.jpg,grey,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",4609,COTTON SILK,alkaram,images_seg/7948222300340.png,clip
7948222267572,images/7948222267572.jpg,white,embroidered,RTW | SHIRT & CULOTTE,4869,JACQUARD,alkaram,images_seg/7948222267572.png,clip
7948222202036,images/7948222202036.jpg,black,solid,RTW | SHIRT & SHALWAR,4479,CAMBRIC,alkaram,images_seg/7948222202036.png,clip
7948222169268,images/7948222169268.jpg,yellow,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",10394,ZARRI NET,alkaram,images_seg/7948222169268.png,clip
7948222103732,images/7948222103732.jpg,green,embroidered,RTW | SHIRT & DUPATTA,6494,LAWN,alkaram,images_seg/7948222103732.png,clip
7948222070964,images/7948222070964.jpg,blue,printed,"RTW | SHIRT, TROUSER & DUPATTA",5194,CAMBRIC,alkaram,images_seg/7948222070964.png,clip
7948222005428,images/7948222005428.jpg,peach,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",4544,COTTON SILK,alkaram,images_seg/7948222005428.png,clip
7948041060532,images/7948041060532.jpg,peach,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",9744,LAWN,alkaram,images_seg/7948041060532.png,clip
7948040994996,images/7948040994996.jpg,black,printed,"RTW | SHIRT, TROUSER & DUPATTA",9744,LAWN,alkaram,images_seg/7948040994996.png,clip
7948040962228,images/7948040962228.jpg,blue,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",9094,LAWN,alkaram,images_seg/7948040962228.png,clip
7948040831156,images/7948040831156.jpg,multi,printed,RTW | KURTI,2529,POLYESTER,alkaram,images_seg/7948040831156.png,clip
7948040798388,images/7948040798388.jpg,multi,printed,RTW | KURTI,2594,POLYESTER,alkaram,images_seg/7948040798388.png,clip
7948040765620,images/7948040765620.jpg,multi,printed,RTW | TROUSER,1944,POLYESTER,alkaram,images_seg/7948040765620.png,clip
7948040700084,images/7948040700084.jpg,pink,embroidered,RTW | KURTI,3894,MESURI,alkaram,images_seg/7948040700084.png,clip
7948040667316,images/7948040667316.jpg,grey,embroidered,RTW | KURTI,2789,JACQUARD,alkaram,images_seg/7948040667316.png,clip
7948040634548,images/7948040634548.jpg,pink,embroidered,RTW | SHIRT & DUPATTA,3894,IRISH,alkaram,images_seg/7948040634548.png,clip
7948040569012,images/7948040569012.jpg,white,printed,"RTW | SHIRT, TROUSER & DUPATTA",6494,LUREX,alkaram,images_seg/7948040569012.png,clip
7948040536244,images/7948040536244.jpg,orange,embroidered,RTW | SHIRT & DUPATTA,4219,ZARI LAWN,alkaram,images_seg/7948040536244.png,clip
7948040503476,images/7948040503476.jpg,green,printed,RTW | SHIRT & DUPATTA,3699,YARN DYED,alkaram,images_seg/7948040503476.png,clip
7948040470708,images/7948040470708.jpg,yellow,embroidered,RTW | SHIRT & CULOTTE,3504,YARN DYED,alkaram,images_seg/7948040470708.png,clip
7947575165108,images/7947575165108.jpg,black,embroidered,RTW | SHIRT & CULOTTE,3829,CAMBRIC,alkaram,images_seg/7947575165108.png,clip
7947575066804,images/7947575066804.jpg,purple,embroidered,RTW | KURTI,3049,DOBBY,alkaram,images_seg/7947575066804.png,clip
7947574870196,images/7947574870196.jpg,blue,printed,RTW | SHIRT & CULOTTE,3569,JULAHE FABRIC,alkaram,images_seg/7947574870196.png,clip
7947574673588,images/7947574673588.jpg,blue,embroidered,RTW | SHIRT,2334,YARN DYED,alkaram,images_seg/7947574673588.png,clip
7947032035508,images/7947032035508.jpg,pink,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",8775,DORIYA,alkaram,images_seg/7947032035508.png,clip
7947031969972,images/7947031969972.jpg,white,embroidered,RTW | SHIRT & DUPATTA,5194,JACQUARD,alkaram,images_seg/7947031969972.png,clip
7947031740596,images/7947031740596.jpg,white,embroidered,RTW | SHIRT & CULOTTE,3569,JACQUARD,alkaram,images_seg/7947031740596.png,clip
7947031576756,images/7947031576756.jpg,purple,solid,RTW | KURTI,2919,CRINKLE,alkaram,images_seg/7947031576756.png,clip
7947031543988,images/7947031543988.jpg,peach,embroidered,RTW | SHIRT,3504,JACQUARD,alkaram,images_seg/7947031543988.png,clip
7947031445684,images/7947031445684.jpg,peach,embroidered,RTW | SHIRT & CULOTTE,4544,JACQUARD,alkaram,images_seg/7947031445684.png,clip
7947031347380,images/7947031347380.jpg,white,embroidered,RTW | SHIRT & DUPATTA,4024,JACQUARD,alkaram,images_seg/7947031347380.png,clip
7947031281844,images/7947031281844.jpg,white,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",14944,ORGANZA,alkaram,images_seg/7947031281844.png,clip
7947031216308,images/7947031216308.jpg,yellow,printed,RTW | SHIRT,2464,TWOWAY SLUB,alkaram,images_seg/7947031216308.png,clip
7947031150772,images/7947031150772.jpg,yellow,printed,RTW | SHIRT & TROUSER,3439,TWOWAY SLUB,alkaram,images_seg/7947031150772.png,clip
7945857106100,images/7945857106100.jpg,beige,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",4609,IRISH,alkaram,images_seg/7945857106100.png,clip
7945699492020,images/7945699492020.jpg,yellow,embroidered,RTW | KURTI,3309,IRISH LAWN,alkaram,images_seg/7945699492020.png,clip
7945699459252,images/7945699459252.jpg,lilac,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",9490,LAWN,alkaram,images_seg/7945699459252.png,clip
7945699360948,images/7945699360948.jpg,white,embroidered,RTW | TROUSER,1229,CAMBRIC,alkaram,images_seg/7945699360948.png,clip
7945699328180,images/7945699328180.jpg,blue,embroidered,RTW | SHIRT & CULOTTE,3894,YARN DYED,alkaram,images_seg/7945699328180.png,clip
7945699295412,images/7945699295412.jpg,blue,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",8125,INDIAN SILK,alkaram,images_seg/7945699295412.png,clip
7945699066036,images/7945699066036.jpg,white,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",6494,LUREX JACQUARD,alkaram,images_seg/7945699066036.png,clip
7945698902196,images/7945698902196.jpg,red,embroidered,RTW | SHIRT & DUPATTA,3699,YARN DYED,alkaram,images_seg/7945698902196.png,clip
7945698836660,images/7945698836660.jpg,white,printed,"RTW | SHIRT, TROUSER & DUPATTA",7469,JACQUARD,alkaram,images_seg/7945698836660.png,clip
7945698574516,images/7945698574516.jpg,white,embroidered,RTW | KURTI,2594,YARN DYED,alkaram,images_seg/7945698574516.png,clip
7944999862452,images/7944999862452.jpg,green,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",5519,IRISH,alkaram,images_seg/7944999862452.png,clip
7944999796916,images/7944999796916.jpg,beige,printed,"RTW | SHIRT, TROUSER & DUPATTA",5194,CAMBRIC,alkaram,images_seg/7944999796916.png,clip
7944999764148,images/7944999764148.jpg,white,embroidered,RTW | TROUSER,1491,LYCRA,alkaram,images_seg/7944999764148.png,clip
7944999731380,images/7944999731380.jpg,grey,embroidered,RTW | SHIRT & TROUSER,3439,JACQUARD,alkaram,images_seg/7944999731380.png,clip
7944999665844,images/7944999665844.jpg,brown,embroidered,RTW | KURTI,3894,CAMBRIC,alkaram,images_seg/7944999665844.png,clip
7944999600308,images/7944999600308.jpg,white,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",5844,LUREX JACQUARD,alkaram,images_seg/7944999600308.png,clip
7944756494516,images/7944756494516.jpg,white,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",5100,CAMBRIC,alkaram,images_seg/7944756494516.png,clip
7944756265140,images/7944756265140.jpg,white,embroidered,RTW | KURTI,2919,JACQUARD,alkaram,images_seg/7944756265140.png,clip
7944756232372,images/7944756232372.jpg,pink,embroidered,RTW | SHIRT & TROUSER,3699,IRISH,alkaram,images_seg/7944756232372.png,clip
7944756199604,images/7944756199604.jpg,green,embroidered,RTW | SHIRT & CULOTTE,4284,RAW SILK,alkaram,images_seg/7944756199604.png,clip
7944756166836,images/7944756166836.jpg,purple,embroidered,RTW | SHIRT & DUPATTA,3439,IRISH,alkaram,images_seg/7944756166836.png,clip
7944755970228,images/7944755970228.jpg,white,printed,RTW | SHIRT & DUPATTA,4024,ZARI LAWN,alkaram,images_seg/7944755970228.png,clip
7944755839156,images/7944755839156.jpg,purple,embroidered,RTW | SHIRT & TROUSER,3439,ZARI LAWN,alkaram,images_seg/7944755839156.png,clip
7944755806388,images/7944755806388.jpg,red,embroidered,RTW | SHIRT & TROUSER,3699,JACQUARD,alkaram,images_seg/7944755806388.png,clip
7944755773620,images/7944755773620.jpg,beige,solid,RTW | TROUSER,1359,CAMBRIC,alkaram,images_seg/7944755773620.png,clip
7944755740852,images/7944755740852.jpg,white,embroidered,RTW | KURTI,2789,JACQUARD,alkaram,images_seg/7944755740852.png,clip
7944755675316,images/7944755675316.jpg,yellow,printed,RTW | KURTI,2204,CAMBRIC,alkaram,images_seg/7944755675316.png,clip
7944755511476,images/7944755511476.jpg,beige,printed,RTW | SHIRT & TROUSER,3764,DOBBY,alkaram,images_seg/7944755511476.png,clip
7944755314868,images/7944755314868.jpg,peach,solid,RTW | KURTI,2594,YARN DYED,alkaram,images_seg/7944755314868.png,clip
7944325071028,images/7944325071028.jpg,pink,printed,RTW | SHIRT & CULOTTE,4219,CAMBRIC,alkaram,images_seg/7944325071028.png,clip
7944325005492,images/7944325005492.jpg,yellow,embroidered,RTW | KURTI,2659,YARN DYED,alkaram,images_seg/7944325005492.png,clip
7944324907188,images/7944324907188.jpg,green,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",6494,JACQUARD,alkaram,images_seg/7944324907188.png,clip
7944324874420,images/7944324874420.jpg,white,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",9744,LAWN,alkaram,images_seg/7944324874420.png,clip
7944324841652,images/7944324841652.jpg,green,embroidered,RTW | SHIRT & TROUSER,5844,ZARI LAWN,alkaram,images_seg/7944324841652.png,clip
7944324808884,images/7944324808884.jpg,pink,printed,"RTW | SHIRT, TROUSER & DUPATTA",10985,LAWN,alkaram,images_seg/7944324808884.png,clip
7944324710580,images/7944324710580.jpg,orange,embroidered,RTW | SHIRT & DUPATTA,4609,RAW SILK,alkaram,images_seg/7944324710580.png,clip
7942670909620,images/7942670909620.jpg,white,embroidered,RTW | SHIRT & DUPATTA,4219,DOBBY,alkaram,images_seg/7942670909620.png,clip
7942670811316,images/7942670811316.jpg,blue,embroidered,RTW | KURTI,2919,CAMBRIC,alkaram,images_seg/7942670811316.png,clip
7942670778548,images/7942670778548.jpg,yellow,embroidered,RTW | SHIRT & TROUSER,4544,YARN DYED,alkaram,images_seg/7942670778548.png,clip
7942670680244,images/7942670680244.jpg,white,embroidered,RTW | KURTI,2789,YARN DYED,alkaram,images_seg/7942670680244.png,clip
7942670614708,images/7942670614708.jpg,grey,printed,RTW | KURTI,3049,ZARI LAWN,alkaram,images_seg/7942670614708.png,clip
7942670450868,images/7942670450868.jpg,grey,printed,RTW | SHIRT & DUPATTA,4544,ZARI LAWN,alkaram,images_seg/7942670450868.png,clip
7942670418100,images/7942670418100.jpg,pink,printed,RTW | KURTI,2854,ZARI LAWN,alkaram,images_seg/7942670418100.png,clip
7942670352564,images/7942670352564.jpg,yellow,printed,RTW | KURTI,2594,COTTON SILK,alkaram,images_seg/7942670352564.png,clip
7942670188724,images/7942670188724.jpg,pink,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",4934,CAMBRIC,alkaram,images_seg/7942670188724.png,clip
7942669992116,images/7942669992116.jpg,green,printed,RTW | KURTI,1814,CAMBRIC,alkaram,images_seg/7942669992116.png,clip
7942669926580,images/7942669926580.jpg,beige,embroidered,RTW | KURTI,2399,CAMBRIC,alkaram,images_seg/7942669926580.png,clip
7942669828276,images/7942669828276.jpg,white,embroidered,RTW | SHIRT & DUPATTA,4219,YARN DYED,alkaram,images_seg/7942669828276.png,clip
7939565617332,images/7939565617332.jpg,multi,printed,RTW | KURTI,1814,CAMBRIC,alkaram,images_seg/7939565617332.png,clip
7939565519028,images/7939565519028.jpg,yellow,printed,RTW | KURTI,1814,CAMBRIC,alkaram,images_seg/7939565519028.png,clip
7937313439924,images/7937313439924.jpg,grey,printed,RTW | KURTI,1879,CAMBRIC,alkaram,images_seg/7937313439924.png,clip
7937313374388,images/7937313374388.jpg,orange,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",5649,RAW SILK,alkaram,images_seg/7937313374388.png,clip
7937313341620,images/7937313341620.jpg,purple,embroidered,RTW | KURTI,2009,CAMBRIC,alkaram,images_seg/7937313341620.png,clip
7937313308852,images/7937313308852.jpg,beige,embroidered,RTW | TROUSER,1164,CAMBRIC,alkaram,images_seg/7937313308852.png,clip
7937313243316,images/7937313243316.jpg,black,embroidered,RTW | SHIRT & CULOTTE,4479,YARN DYED,alkaram,images_seg/7937313243316.png,clip
7937313145012,images/7937313145012.jpg,green,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",10394,LAWN,alkaram,images_seg/7937313145012.png,clip
7937312981172,images/7937312981172.jpg,grey,printed,"RTW | SHIRT, SHALWAR & DUPATTA",5779,ZARI LAWN,alkaram,images_seg/7937312981172.png,clip
7937312915636,images/7937312915636.jpg,yellow,printed,RTW | SHIRT & TROUSER,3569,COTTON SILK,alkaram,images_seg/7937312915636.png,clip
7937312817332,images/7937312817332.jpg,green,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",10394,LAWN,alkaram,images_seg/7937312817332.png,clip
7937312719028,images/7937312719028.jpg,black,printed,RTW | SHIRT & SHALWAR,3309,CAMBRIC,alkaram,images_seg/7937312719028.png,clip
7934788862132,images/7934788862132.jpg,green,embroidered,RTW | TROUSER,1164,CAMBRIC,alkaram,images_seg/7934788862132.png,clip
7934788796596,images/7934788796596.jpg,lilac,solid,RTW | SHIRT & TROUSER,2694,IRISH LAWN,alkaram,images_seg/7934788796596.png,clip
7934788731060,images/7934788731060.jpg,multi,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",10394,LAWN,alkaram,images_seg/7934788731060.png,clip
7934788698292,images/7934788698292.jpg,lilac,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",10725,LAWN,alkaram,images_seg/7934788698292.png,clip
7934788665524,images/7934788665524.jpg,pink,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",10394,LAWN,alkaram,images_seg/7934788665524.png,clip
7934788632756,images/7934788632756.jpg,green,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",10394,LAWN,alkaram,images_seg/7934788632756.png,clip
7934788599988,images/7934788599988.jpg,orange,solid,RTW | SHIRT & CULOTTE,4544,VISCOSE,alkaram,images_seg/7934788599988.png,clip
7934788436148,images/7934788436148.jpg,white,embroidered,RTW | SHIRT & TROUSER,5394,DYED,alkaram,images_seg/7934788436148.png,clip
7934788370612,images/7934788370612.jpg,blue,embroidered,RTW | KURTI,3234,DENIM,alkaram,images_seg/7934788370612.png,clip
7934788305076,images/7934788305076.jpg,orange,printed,RTW | KURTI,2994,KHADDAR,alkaram,images_seg/7934788305076.png,clip
7934788272308,images/7934788272308.jpg,orange,printed,RTW | SHIRT & DUPATTA,4374,KHADDAR,alkaram,images_seg/7934788272308.png,clip
7934127800500,images/7934127800500.jpg,yellow,embroidered,RTW | SHIRT & SHALWAR,3894,IRISH LAWN,alkaram,images_seg/7934127800500.png,clip
7934127702196,images/7934127702196.jpg,pink,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",5194,COTTON SILK,alkaram,images_seg/7934127702196.png,clip
7934127636660,images/7934127636660.jpg,blue,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",9035,JACQUARD,alkaram,images_seg/7934127636660.png,clip
7934127472820,images/7934127472820.jpg,blue,embroidered,RTW | KURTI,2399,IRISH,alkaram,images_seg/7934127472820.png,clip
7934127440052,images/7934127440052.jpg,yellow,embroidered,RTW | SHIRT & DUPATTA,3829,CAMBRIC,alkaram,images_seg/7934127440052.png,clip
7934127308980,images/7934127308980.jpg,blue,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",9744,LAWN,alkaram,images_seg/7934127308980.png,clip
7934127243444,images/7934127243444.jpg,green,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",5779,ZARI LAWN,alkaram,images_seg/7934127243444.png,clip
7934127210676,images/7934127210676.jpg,white,embroidered,"RTW | SHIRT, TROUSER & DUPATTA",8704,LAWN,alkaram,images_seg/7934127210676.png,clip
7934127145140,images/7934127145140.jpg,green,printed,RTW | KURTI,1944,CAMBRIC,alkaram,images_seg/7934127145140.png,clip
7934127079604,images/7934127079604.jpg,green,printed,RTW | KURTI,2984,CAMBRIC,alkaram,images_seg/7934127079604.png,clip
7934127046836,images/7934127046836.jpg,green,embroidered,RTW | KURTI,2984,CAMBRIC,alkaram,images_seg/7934127046836.png,clip
7934126948532,images/7934126948532.jpg,white,embroidered,RTW | KURTI,3354,DYED,alkaram,images_seg/7934126948532.png,clip
7934126915764,images/7934126915764.jpg,white,embroidered,RTW | KURTI,2594,YARN DYED,alkaram,images_seg/7934126915764.png,clip
7934126850228,images/7934126850228.jpg,maroon,embroidered,RTW | KURTI,2529,YARN DYED,alkaram,images_seg/7934126850228.png,clip
7934126817460,images/7934126817460.jpg,white,embroidered,RTW | KURTI,2454,DYED,alkaram,images_seg/7934126817460.png,clip
7934126686388,images/7934126686388.jpg,maroon,printed,RTW | KURTI,2204,CAMBRIC,alkaram,images_seg/7934126686388.png,clip
7934126588084,images/7934126588084.jpg,green,printed,RTW | KURTI,2093,CAMBRIC,alkaram,images_seg/7934126588084.png,clip
7934126522548,images/7934126522548.jpg,blue,printed,RTW | KURTI,1944,CAMBRIC,alkaram,images_seg/7934126522548.png,clip
7934126489780,images/7934126489780.jpg,blue,printed,RTW | SHIRT & CULOTTE,2984,YARN DYED,alkaram,images_seg/7934126489780.png,clip
7934126457012,images/7934126457012.jpg,blue,printed,RTW | KURTI,1944,CAMBRIC,alkaram,images_seg/7934126457012.png,clip
7934126424244,images/7934126424244.jpg,pink,solid,RTW | KURTI,2594,HERRINGBONE,alkaram,images_seg/7934126424244.png,clip
7934126391476,images/7934126391476.jpg,peach,solid,RTW | KURTI,2659,YARN DYED,alkaram,images_seg/7934126391476.png,clip
7934126358708,images/7934126358708.jpg,blue,solid,RTW | KURTI,3244,JACQUARD,alkaram,images_seg/7934126358708.png,clip
7934126325940,images/7934126325940.jpg,green,embroidered,RTW | KURTI,3309,JACQUARD,alkaram,images_seg/7934126325940.png,clip
7934126260404,images/7934126260404.jpg,white,embroidered,RTW | KURTI,2594,YARN DYED,alkaram,images_seg/7934126260404.png,clip
7934126162100,images/7934126162100.jpg,red,printed,RTW | KURTI,3244,JACQUARD,alkaram,images_seg/7934126162100.png,clip
7934126096564,images/7934126096564.jpg,red,printed,RTW | CULOTTES,2009,JACQUARD,alkaram,images_seg/7934126096564.png,clip
7934126063796,images/7934126063796.jpg,red,printed,RTW | KURTI,2594,JACQUARD,alkaram,images_seg/7934126063796.png,clip
7934126031028,images/7934126031028.jpg,blue,printed,RTW | KURTI,1944,CAMBRIC,alkaram,images_seg/7934126031028.png,clip
7934125998260,images/7934125998260.jpg,black,embroidered,RTW | SHIRT & TROUSER,4680,RAW SILK,alkaram,images_seg/7934125998260.png,clip
7933729439924,images/7933729439924.jpg,lilac,embroidered,RTW | KURTI,2594,JACQUARD,alkaram,images_seg/7933729439924.png,clip
